"","phylum","order","family","genus","species","num_occurrences","elevation_median","elevation_mad","TRI_median","annual_temp","diurnal_temp_range_median","temp_seasonality","temp_driest_quarter","temp_coldest_quarter","annual_precip","precip_driest_quarter","precip_seasonality","habitat","habitat_num","evapotranspiration","evaporation","transpiration","interception","aridity_index","range_size","growth_form"
"66","Tracheophyta","Asterales","Asteraceae","Senecio","Senecio leucanthemifolius",77,12.0131902694702,13.5322845374107,12.3427495035898,20.8133728561574,12.2439151186945,229.658924117611,22.5561266041108,17.5960798423227,145.171290564847,0,92.6863030622873,"305, 600, 801, 405, 500, 1401, 404, 1405, 201",9,63.2738609316644,58.3572425839046,8.39849472044567,0,2.29433273752065,55789.38,"Annual Herbaceous"
"67","Tracheophyta","Asterales","Asteraceae","Senecio","Senecio massaicus",46,15.0669507980347,16.279808043623,7.10066663815085,21.0721660396803,7.23672419199318,248.708428932779,23.2093084624299,17.5955079490604,101.244767899402,0,93.4000740794882,"802, 201, 600, 801, 405, 1405, 505, 1401, 500",9,35.983787536608,29.5106544494787,1.86766338352588,0,2.81362176775862,55789.38,"Annual Herbaceous"
"68","Tracheophyta","Asterales","Asteraceae","Senecio","Senecio teneriffae",27,916.577087402344,332.75510958252,53.9085706403765,17.1292013096368,17.0332843600707,346.867524875299,22.0691524052637,12.6777863841335,538.376028428859,5.29512909475726,88.4693438177414,"104, 308, 1403, 1405, 1401, 1402, 201",7,291.578277588058,55.9894409179688,209.948104858398,1.09583461284726,1.84642022335243,55789.38,"Annual Herbaceous"
"69","Tracheophyta","Asterales","Asteraceae","Senecio","Senecio vulgaris",57,376.766082763672,436.120535540771,40.9773681898248,19.7407302448972,15.7700638502525,273.618679682069,23.0919076157265,16.6199996179856,488.986355794154,4.425679604699,87.0247326905208,"1403, 1402, 1401, 104, 405, 201, 305, 801, 308, 1405",10,326.918579102167,84.536231994593,208.491958618446,0.583486318587229,1.49574354916469,55789.38,"Annual Herbaceous"
"70","Tracheophyta","Asterales","Asteraceae","Silybum","Silybum marianum",152,541.747833251953,459.497569491577,39.8792267485785,18.6263671744955,15.4248526354206,288.303730708364,22.4110044014876,14.9854025127486,485.224243010309,4.63202843387482,83.3508030041936,"308, 201, 104, 1405, 1401, 1403, 405, 1402, 404, 305, 801, 600, 802",13,303.854003906732,50.4671573639324,224.691436767578,0.752777487039012,1.59689928969719,47207.42,"Perennial Herbaceous"
"71","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus acaulis",563,819.30712890625,381.641998571777,74.5754297527654,17.8616305963127,17.424791589048,318.286198686041,22.6160648821329,13.8217277747644,506.542482237112,6.59429548966259,82.0401396658712,"1403, 308, 1402, 104, 201, 1401, 1405, 305, 105, 404",10,417.820312500217,69.6231689453125,336.781249999732,1.51233553885865,1.21234527638445,56777.75,"Perennial Herbaceous"
"72","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus arboreus",15,338.807922363281,259.239496343994,77.172881327608,19.8552449225561,17.5562609350593,307.429299058207,24.3463960895343,16.6287552511463,556.130761479019,5.99225960905631,82.1061480353645,"308, 1403, 201, 1402, 600",5,372.983520507453,71.3699417114098,328.536834716458,1.88754332065386,1.49103306420185,56777.75,"Insular Woodiness"
"73","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus asper",57,380.018310546875,428.497823291016,47.2664300088959,19.6196083816648,14.050189000214,263.625257377251,23.3784196224707,16.4990623104317,552.038913874471,6.64372545918468,86.4208490861847,"201, 1403, 1401, 104, 1402, 308, 405, 1405, 801, 802",10,452.676971435357,61.2565193175839,357.667144775366,7.22195434570312,1.21949855793206,56777.75,"Annual Herbaceous"
"74","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus bourgeaui",21,126.230911254883,185.211801408148,14.0921489533714,20.4345088489443,7.19304486475133,244.198239360891,22.1545200349843,16.980275787358,131.23097038462,0,94.7505560518053,"801, 1405, 305, 405, 1401, 500",6,34.2369956970202,20.8358879089767,6.12707519529361,0,3.83301652825927,56777.75,"Annual Herbaceous"
"75","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus canariensis",163,972.203918457031,183.367595178223,47.7928470282647,17.8616305963127,19.4822901831932,367.901445202601,23.2289454360165,13.1926866746548,487.544052245673,4.50343693480756,88.550402759996,"1403, 308, 1401, 201, 1402, 305, 104",7,408.744750976562,97.2797851562901,309.267425537109,0.481386512518096,1.19278364084394,56777.75,"Insular Woodiness"
"76","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus capillaris",33,337.315063476562,366.792787701416,39.6161850194885,20.808926902738,18.7014613307791,317.136494001495,24.5510623560488,15.9370865559389,244.392817312263,0.689420076090185,91.4933023546705,"308, 201, 1401, 1405, 305, 104, 1403, 1402",8,190.107254028299,104.062858581458,95.2526855468984,4.92575171458956e-14,1.2855522981563,56777.75,"Insular Woodiness"
"77","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus congestus",173,697.10693359375,242.924426257324,88.4719900663384,18.3629677515368,11.5411216775859,241.859361790788,21.9227276855443,15.0452984264203,479.064046191328,13.665941820172,72.2207636277057,"308, 1401, 1403, 104, 1402, 201, 305, 1405, 105, 404",10,518.292846679687,42.1468582153519,445.550231933627,7.78100538252492,0.924311514735986,56777.75,"Insular Woodiness"
"78","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus gummifer",14,839.936126708984,367.929916744995,131.962456040261,17.9099502659068,20.8917968093795,354.146209270769,24.3366138851878,13.7265081465008,304.265131227884,3.73027665153681,90.3461758805817,"1402, 308, 104, 1401",4,575.260223388413,116.402549743612,419.323257446069,5.97145748138552,0.528917381834074,56777.75,"Perennial Herbaceous"
"79","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus hierrensis",240,869.46142578125,498.011484320068,61.984405011507,17.1491918070878,16.9088812982353,307.557102083005,21.3663016986073,13.1268085806927,644.029066656635,6.80658689125649,88.1253489771695,"201, 104, 308, 1403, 1402, 105, 1401, 305, 1405",9,507.029617309695,50.411750793456,434.087371826226,8.11076307296908,1.27020009220341,56777.75,"Insular Woodiness"
"80","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus leptocephalus",197,465.025604248047,279.244280401611,69.2334443239627,19.9411930524023,16.7559615348932,289.65553567326,24.1056422338758,16.081310289826,346.959713375511,2.96524016529814,81.1540801583073,"1402, 1403, 308, 305, 201, 1405, 104, 1401, 105, 405, 802",11,332.000671386621,81.415168762212,246.357131958008,0.431883901361,1.04505726427122,56777.75,"Insular Woodiness"
"81","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",192,219.748329162598,299.366234391975,32.5450945521002,20.3329455275572,13.1248313675214,248.600425309698,23.2093084624299,17.2237512247135,387.168362390109,2.93104314074767,88.5696947893644,"201, 1403, 104, 308, 1401, 802, 305, 405, 1405, 1402, 801, 500, 600",13,245.578811645593,57.8981971740816,65.8814964293902,0.186987936496706,1.57655442583072,56777.75,"Annual Herbaceous"
"82","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus palmensis",139,518.441589355469,254.582889001465,77.172881327608,19.186607527559,13.0652443089634,250.253913956075,22.4678320645626,16.0312653525112,744.483107998749,10.7743187674528,81.9454314895178,"104, 1403, 1402, 308, 1401, 201, 1405",7,621.474243164234,50.7783012390137,539.969787597713,30.167335510274,1.19793075286309,56777.75,"Insular Woodiness"
"83","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus pendulus",14,567.896392822266,280.313745007324,152.493786695793,20.8821557268707,19.4140158372265,350.338748927112,26.4099442931653,16.8741952732782,237.738707984482,0.0327397389942382,95.1066499590607,"305, 201, 308, 1402, 105",5,160.566543579139,76.2992553711097,62.7414741516484,0,1.48062418661523,56777.75,"Insular Woodiness"
"84","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus pinnatifidus",73,410.021667480469,222.082919732666,62.2094308637355,18.468809395698,13.2047511742172,243.380512496803,20.2349456257926,15.0967002754991,186.456042213416,0,88.7434118214699,"405, 305, 1401, 404, 1405, 801",6,40.3247756958725,16.5304088593102,23.0705585479706,0.0364533327524178,4.62385813673604,56777.75,"Insular Woodiness"
"85","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus platylepis",20,1183.05334472656,668.148928637695,88.5954748015687,17.321180290817,19.7018962587103,386.349219560256,23.5028858016291,12.6056022783731,483.038442357794,1.39500279781842,90.81248171895,"104, 308, 201, 105, 1402, 305",6,259.439392089929,85.3075523377244,145.594253540063,0.124830711632872,1.86185466465463,56777.75,"Perennial Herbaceous"
"86","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus radicatus",37,279.051483154297,194.148614630127,108.983181951147,21.2936862432567,13.7556987496131,234.706958886763,24.3534689245413,18.3150772712669,344.118623072511,7.42370069014311,78.2465158370405,"201, 1402, 308, 104, 1403",5,362.872161865613,97.8580322266008,239.536346435516,0.281673759222031,0.948319158194211,56777.75,"Perennial Herbaceous"
"87","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus tenerrimus",131,56.2382698059082,80.0658534799576,18.1181670677073,21.0013382559158,13.2360925928674,248.690248539813,23.3476016729754,17.5537360849725,195.787291987814,0.164321743913724,89.0242000498866,"201, 1405, 308, 405, 1401, 801, 1402, 1403, 802, 305, 500",11,125.199737548825,54.7954521179892,14.4595270156794,0,1.56379954000672,56777.75,"Annual Herbaceous"
"88","Tracheophyta","Asterales","Asteraceae","Sonchus","Sonchus wildpretii",15,562.863586425781,322.753803442383,91.1480586518453,18.6460256485799,18.4139049343185,313.432774106866,23.2721109847938,14.8165815030516,322.69440691241,1.65727320937924,89.5902382423994,"1403, 305, 308, 201, 104",5,368.147735595703,71.3254776000839,228.640747070172,0.0307813659310471,0.876535085541829,56777.75,"Insular Woodiness"
"89","Tracheophyta","Asterales","Asteraceae","Tolpis","Tolpis barbata",21,698.699157714844,295.672599627686,89.5785991206016,18.734125549265,18.0856381103077,341.218108926322,22.8283477227405,14.0553057806079,486.697836768984,5.98675077995611,89.4214015265163,"308, 1403, 1402, 305, 201",5,374.102264404202,76.2671356201147,288.585754394362,1.04880023002006,1.30097538314584,22456.8,"Annual Herbaceous"
"90","Tracheophyta","Asterales","Asteraceae","Tolpis","Tolpis laciniata",75,596.357421875,395.643175634766,65.7002855643015,19.1082462719306,15.4164916199431,302.230077643709,22.7790245491443,15.1519146224247,550.367830515952,4.38886942512322,86.1846510887351,"308, 1402, 1403, 1401, 201, 104, 1405, 600, 802, 404",10,263.745513915982,42.7583885192671,210.650207519158,2.14628672599527,2.08673816795715,22456.8,"Perennial Herbaceous"
"91","Tracheophyta","Asterales","Asteraceae","Tolpis","Tolpis lagopoda",32,1374.08013916016,514.6557144104,96.8427739736591,14.1630058083334,18.6207566282002,360.513424188211,20.0166877639673,10.27351231945,607.88771742051,7.4591784808644,85.2589680268778,"308, 104, 1403, 1402, 404, 305",6,424.359649658155,78.5673446654738,358.248428344829,7.74464941025533,1.43248237175753,22456.8,"Perennial Herbaceous"
"92","Tracheophyta","Asterales","Asteraceae","Tolpis","Tolpis umbellata",19,737.064025878906,506.887131115723,49.9743897076195,18.3731769521897,15.4235424602469,303.046189169444,22.7065721874422,14.715179512808,560.384431456189,5.29512909475726,87.1686789487292,"1403, 104, 308, 1402, 305, 201, 1405",7,439.991271972754,65.1997756957971,357.826141357504,2.20386958122253,1.27362624477444,22456.8,"Annual Herbaceous"
"93","Tracheophyta","Asterales","Asteraceae","Tolpis","Tolpis webbii",39,2163.54174804688,141.065625585937,38.3266138648977,11.2230540723345,18.8145306061013,339.597473087336,14.2636909795351,7.49573888418138,411.109051546565,1.76244878889707,92.8797414383962,"308, 1402, 600, 1403",4,193.655593872034,173.723648071302,10.547662735018,0,2.12288756202015,22456.8,"Perennial Herbaceous"
"94","Tracheophyta","Asterales","Asteraceae","Urospermum","Urospermum picroides",126,228.737464904785,268.609652316284,43.6168614024029,20.3409650526685,14.0554164398845,258.152434445699,23.68485886696,17.0060700397146,323.991896510592,3.4674035502737,88.9288648019305,"1403, 1401, 305, 308, 201, 802, 405, 801, 1405, 104, 1402, 500, 600",13,235.928535461297,68.6742248535168,88.9898948667629,0.192488849163048,1.37326286486333,50828.54,"Annual Herbaceous"
"95","Tracheophyta","Asterales","Asteraceae","Vieraea","Vieraea laevigata",35,194.225921630859,91.8442828857422,203.412882853974,24.2636563206252,18.5621516206337,282.100372762425,28.9639987245972,20.5075184805743,261.119190581231,3.3171165989784,85.9052344632136,"308, 201, 105, 104",4,390.272125244369,114.556251525888,203.037597656263,0.138883396982739,0.669069538127355,127.05,"Derived Woodiness"
"96","Tracheophyta","Asterales","Asteraceae","Volutaria","Volutaria bollei",15,202.820739746094,105.511820654297,17.1791649391076,20.0322175146152,6.96444867932025,243.441864339266,21.8180694974295,16.5680501707407,165.98273160343,0,92.4806163975171,"405, 801, 305, 1401",4,41.4478530883825,21.0950107574424,4.99966287614141,0,4.00461590252918,47796.97,"Perennial Herbaceous"
"97","Tracheophyta","Asterales","Asteraceae","Volutaria","Volutaria canariensis",70,82.826545715332,114.592982132006,21.738051444379,21.7994343179796,15.6327575634526,272.689096640133,24.6322119177969,18.2377827475054,169.670419505562,0.391705049591921,94.7246334221953,"201, 405, 305, 1405, 1402, 105, 308, 801, 1403, 802, 1401",11,129.861404418981,78.8052482604803,42.1432170867855,0,1.30655001202776,47796.97,"Annual Herbaceous"
"98","Tracheophyta","Asterales","Asteraceae","Volutaria","Volutaria tubuliflora",72,71.829662322998,86.3617539922714,22.8969108492299,20.8462374570924,12.3123096954358,248.422509266172,23.212974751413,17.5079878788028,172.071831469068,0.0620627611092759,93.0912239856734,"404, 201, 1403, 308, 305, 1401, 500, 405, 1405, 1402, 801, 600, 802",13,72.8478393564262,60.2184123992967,10.183910846715,0,2.36207186087103,47796.97,"Annual Herbaceous"
"99","Tracheophyta","Asterales","Campanulaceae","Campanula","Campanula erinus",58,491.820938110352,406.150845236206,64.5272496907349,19.227285179919,13.667514241174,271.237004001211,23.1431141060467,15.5340055561001,543.491779503071,5.6474248990131,87.8171373242223,"1403, 201, 104, 308, 405, 1402, 305, 1401, 802, 801, 1405",11,366.824707031098,63.3064804077114,299.61407470688,1.5440522432343,1.48161170467996,47414.4,"Annual Herbaceous"
"100","Tracheophyta","Asterales","Campanulaceae","Canarina","Canarina canariensis",867,640.907409667969,204.813986938477,91.3262541921552,18.7299475966454,14.7002891787079,261.734600631535,22.7335060549708,15.0701990213776,476.802158941135,11.902227333505,73.3842343862091,"308, 104, 1403, 305, 1402, 201, 1401, 105, 404, 500, 1405, 802",12,542.324951171875,56.7934684753594,478.546997069935,4.84550476074674,0.879181674954921,23661.72,"Perennial Herbaceous"
"101","Tracheophyta","Asterales","Campanulaceae","Wahlenbergia","Wahlenbergia lobelioides",123,360.474060058594,383.86531038208,60.6240931137314,19.8883844944716,14.5702211500968,265.44027363062,23.3779329199746,16.6799941703622,460.602832329365,4.82460457206165,85.5928247784275,"308, 1405, 201, 1403, 1401, 1402, 305, 104, 105, 802",10,263.866180419833,68.8438873290682,175.309356689892,0.99850434064862,1.74559252571325,45083.24,"Annual Herbaceous"
"102","Tracheophyta","Boraginales","Boraginaceae","Anchusa","Anchusa azurea",16,1174.40551757812,339.074076745605,57.2217579395466,16.4994545604527,20.4218326830737,404.93455785719,22.1681958095519,11.6915192052611,453.078386290242,0.439592370131234,95.534880313439,"1402, 308, 104, 305, 201, 1401, 1403",7,250.83629608141,102.730930328373,151.596572875653,5.25203174410148e-13,1.806271234938,2355.74,"Annual Herbaceous"
"103","Tracheophyta","Boraginales","Boraginaceae","Cynoglossum","Cynoglossum creticum",32,805.883026123047,293.260976623535,95.1716297390469,19.0035551650008,16.8438048134391,305.20912555701,23.4901316171761,14.8175520120664,423.920917269423,4.87674661449105,86.6522687761559,"308, 1403, 104, 305, 1401, 201",6,673.105621337774,78.306579589829,482.800460815786,3.25676739215823,0.62979850981915,11613.05,"Annual Herbaceous"
"104","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium acanthocarpum",24,988.634582519531,118.95308637085,83.6552308329017,15.8338044705363,17.9117919560415,315.541205840308,20.8960647700446,11.7485600709645,686.19609699709,10.1811014090443,86.5614481110857,"104, 1403, 308, 1402, 201",5,728.306762695247,67.9125022888184,614.668975830292,16.0026159286392,0.942180043005069,56533.12,"Insular Woodiness"
"105","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium aculeatum",137,730.092651367188,286.261338244629,78.7033410119062,19.1252886485887,17.2746592147288,322.31331209017,24.0743929621114,14.8843874943024,360.889707283009,3.75797942257046,91.028110974599,"308, 201, 1402, 305, 104, 1403, 105, 1401, 404, 1405, 802",11,235.398544311732,73.697067260757,157.984069824611,0.0807928964492265,1.53310084536926,56533.12,"Insular Woodiness"
"106","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium auberianum",21,2324.43359375,191.502258691406,47.2705709161644,9.45500658530853,16.1155240169005,354.441350218934,13.8441771202796,5.74371947831099,380.710613362961,2.14878974553468,89.4254812873972,"600, 1402, 308",3,127.486976623532,127.486976623532,0,0,2.98627062501604,56533.12,"Perennial Herbaceous"
"107","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium bonnetii",158,127.22159576416,158.537992835999,22.8345817707572,20.4551966501517,7.12212493020985,246.690736203726,22.5989116000721,16.9748974901323,143.885777201183,0,94.2587052361336,"802, 405, 305, 201, 1401, 801, 1405, 308, 1403, 1402, 600",11,45.4773139953299,28.6965141296364,7.54616832740403,0,3.16390227479044,56533.12,"Annual Herbaceous"
"108","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium brevirame",104,378.476791381836,276.121864082336,55.1470034917664,20.2174028168919,16.669595944872,319.268610910358,24.0594754138842,16.8522749228717,403.219895489912,2.13661207779418,86.0106967904279,"308, 1402, 201, 802, 104, 500, 1403, 1401, 600, 1405",10,98.8208770752687,31.5668497085313,47.726305008,0.113384716212852,4.08031083535914,56533.12,"Insular Woodiness"
"109","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium callithyrsum",17,607.648376464844,370.200351599121,80.4294185789558,19.1701383439569,18.2971554442911,329.906725140664,23.7192751007309,14.6661172696884,467.306919175348,2.59541293026244,80.5755371185837,"1401, 308, 1403, 105, 305, 201",6,480.776550292903,78.4010543823156,388.157226562447,1.17029523849575,0.971983593814321,56533.12,"Insular Woodiness"
"110","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium decaisnei",261,448.212890625,298.266470947266,61.8284656052779,20.0718284081894,16.9768800689976,312.967006898799,24.2773566651005,16.0211612495781,253.356538083312,0.161366997490572,91.2776903695811,"1402, 201, 404, 1403, 305, 1405, 1401, 405, 308, 105, 104, 500, 801",13,205.005432129423,62.7802352905239,127.581001281741,0.0364500395954783,1.23585280376065,56533.12,"Insular Woodiness"
"111","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium giganteum",52,159.146965026855,132.799959784698,79.3835303721743,20.2792147861092,13.9663242727701,197.812051974014,22.8776435301357,17.6211930754347,350.246825617979,7.81899676391107,75.7036679637687,"1403, 308, 201, 1401, 104, 1402, 1405",7,468.83451843287,120.907897949217,322.500122071002,1.34992873668671,0.747058528857297,56533.12,"Insular Woodiness"
"112","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium leucophaeum",64,456.798538208008,137.954893881226,89.6742563162944,18.8904324858057,11.0916960973466,238.933194978158,22.4534620850479,15.7690447478242,417.802045612646,13.4587474267332,70.292756503623,"104, 1403, 308, 1401, 201, 1402",6,395.988250732884,54.8975486755371,335.318191528605,1.94740831851959,1.05508697502865,56533.12,"Insular Woodiness"
"113","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium onosmifolium",47,1277.58740234375,495.782381103516,80.9233690282469,16.6338741802311,20.7102638556387,408.457396823225,22.6131768153708,11.6647498737827,463.459528834937,1.23305193520456,96.9798553960791,"305, 308, 201, 1402, 1403, 104",6,212.771713256737,87.1125259399485,132.540634155166,1.95016866420958e-13,2.17820086016656,56533.12,"Insular Woodiness"
"114","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium perezii",77,2277.21948242188,125.632613818359,98.2702825982835,8.85788636831306,16.1466808307883,366.3301288471,15.4280622812577,5.37661994408844,1042.43780494891,5.21952876295936,97.980373705177,"308, 104, 1402, 1405, 1403",5,81.8439254761002,54.1241836548439,18.9751167296737,0,12.7368989070951,56533.12,"Insular Woodiness"
"115","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium pitardii",59,234.674758911133,285.238165299225,32.5583064108368,19.9690428723538,14.6075134686154,251.737074847734,22.2211964209864,16.3067402374546,162.466950895935,0,91.3669864961874,"305, 405, 404, 1401, 801, 505, 1405",7,35.1269454956366,18.7697849274476,7.76119184495214,2.00562258325298e-14,4.6251374437358,56533.12,"Annual Herbaceous"
"116","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium plantagineum",566,629.245941162109,395.1047105896,56.960659999195,18.5362051945704,16.6952707898961,301.574584776642,22.8537779532208,14.6025849756058,492.637490078903,5.6614604328645,84.6967334790818,"1402, 1403, 308, 201, 1401, 1405, 405, 104, 305, 404, 105, 802",12,364.566925048971,63.3922901153851,285.93354797352,1.41117835044781,1.35129507432066,56533.12,"Annual Herbaceous"
"117","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium simplex",38,342.481262207031,351.976996186066,80.2930658289604,19.8576620970641,11.3160296778702,232.572972486065,23.0847882813222,16.8531485579136,395.180237957487,11.9544750842887,70.8483381307636,"308, 1401, 1403, 201, 1402, 802",6,417.85525512732,93.2021865844997,350.861663818334,0.666666686533609,0.945734756493792,56533.12,"Insular Woodiness"
"118","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium strictum",98,513.359649658203,256.886601818848,113.088313590086,19.3412261690108,13.5446505145197,248.751705383853,23.3179804189466,15.7818159023076,389.129240850196,10.2584802834795,73.7158750499281,"308, 1403, 201, 104, 1402, 105, 500, 802",8,422.207901000937,81.1154518127071,331.590942382889,1.43725776672503,0.921653147484165,56533.12,"Insular Woodiness"
"119","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium triste",67,117.269752502441,104.140942762756,33.8325074088559,22.0596118160909,16.55579950563,283.137965732025,24.9127416027781,18.5030571251401,176.120847466535,0.123220779465099,99.1295863821561,"1405, 201, 802, 400, 1401, 308, 305",7,135.582199096748,122.15628051753,10.3712177276611,0,1.29899683468668,56533.12,"Annual Herbaceous"
"120","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium virescens",140,1027.65737915039,523.615653314209,60.5651076670604,17.4571789740485,20.1475411099112,338.74169732754,22.3738352642784,13.4217067083538,405.618634095295,4.81901371062082,85.9120120794049,"104, 1403, 308, 1401, 1402, 201, 600, 305, 1405",9,436.878189087036,113.522621154781,304.080749511719,1.50249290466779,0.92844789286216,56533.12,"Insular Woodiness"
"121","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium webbii",63,776.498901367188,329.566940441895,77.172881327608,17.3301022484531,15.3587907550151,303.425813419745,21.969062711285,13.2533778848256,696.105089104444,3.53749966502214,87.3649023220683,"308, 1403, 104, 1402, 201, 802, 1401",7,502.458679198687,48.2971076965208,398.080139160156,11.5191411972046,1.38539768128711,56533.12,"Insular Woodiness"
"122","Tracheophyta","Boraginales","Boraginaceae","Echium","Echium wildpretii",494,2140.21362304688,165.084759082031,51.4042189051451,11.9287801553432,20.0837003795144,341.137116341179,13.8301581036607,8.56079457343853,378.811807751582,1.4778140911681,101.126811017982,"1402, 308, 600, 1405, 500, 1403, 104, 105, 305, 201, 802",11,211.514389038142,204.87881469729,4.9439802169691,0,1.79095053284187,56533.12,"Insular Woodiness"
"123","Tracheophyta","Boraginales","Boraginaceae","Mairetis","Mairetis microsperma",20,13.9147305488586,17.554483869338,7.54049985350037,20.919278623197,11.9862991900218,248.531732878572,23.1502910953683,17.7110353872765,127.249504088075,0,94.6149097380341,"305, 201, 801, 405, 802",5,30.4928312301548,25.7559776305714,1.62392789124954,0,4.17309573937616,19348.72,"Annual Herbaceous"
"124","Tracheophyta","Brassicales","Brassicaceae","Cakile","Cakile maritima",230,5.63837432861328,5.60866032396555,6.6115440086458,21.1253774880173,7.24765118216605,248.49210000688,23.2615363832126,17.6407360601577,98.1528579523154,0,94.3525134612884,"801, 802, 405, 1405, 500, 201, 1401, 305",8,59.4544773107432,57.9464893346549,0.0815929062670353,0,1.65089094029559,18714.43,"Annual Herbaceous"
"125","Tracheophyta","Brassicales","Brassicaceae","Capsella","Capsella bursa-pastoris",54,568.743896484375,404.492625366211,42.5998378350036,18.6488990719858,15.4635260828512,283.880301492203,22.8905893142899,14.7234110353153,522.197159592543,6.22593350368255,84.3310476345541,"1403, 1402, 1405, 308, 305, 104, 1401, 201, 405",9,379.231140136726,67.623382568349,298.000045776037,2.13233357668584,1.3769891349225,36186.4,"Annual Herbaceous"
"126","Tracheophyta","Brassicales","Brassicaceae","Carrichtera","Carrichtera annua",106,158.865264892578,187.568516691971,15.0239245992935,20.6431285459135,12.7397913756017,248.797681000415,23.0312969184287,16.9801649478297,140.854989873577,0,93.5881172746395,"405, 1401, 305, 308, 404, 201, 801, 1405, 600, 1402",10,24.2500448226948,18.3597726821895,4.97586464882216,0,5.80844245457869,24189.65,"Annual Herbaceous"
"127","Tracheophyta","Brassicales","Brassicaceae","Crambe","Crambe santosii",15,518.441589355469,81.1508132080078,127.897870877382,19.6539987446864,12.288819723512,253.725189853891,22.4678320645626,16.4418340058667,744.483107998749,19.8782111440851,72.778415112898,"1403, 104, 308",3,1009.84460449077,58.1531562805176,898.925903318947,63.5253982543805,0.737225415363949,10807.75,"Insular Woodiness"
"128","Tracheophyta","Brassicales","Brassicaceae","Crambe","Crambe strigosa",70,732.600189208984,301.153577453613,95.0400576492261,18.5987154642325,12.4457997920482,256.595677200681,22.4449912481306,14.7387553799577,625.613758025887,17.2329110973173,73.0789066051276,"308, 1403, 104, 201, 1402, 1405",6,689.474487304887,49.0653343200731,609.928833007691,13.6927919387857,0.907377676107166,10807.75,"Insular Woodiness"
"129","Tracheophyta","Brassicales","Brassicaceae","Descurainia","Descurainia bourgaeana",113,2139.87158203125,138.029480859375,33.3288122992417,11.3544153498342,18.9208822432231,341.333746008496,14.5529301593723,7.62280729104462,396.134311643075,1.65327257485542,92.2475764817885,"308, 1402, 600, 1403, 104, 802",6,184.208679199179,168.418075561523,6.18329095842278,0,2.15046496921432,13648.05,"Insular Woodiness"
"130","Tracheophyta","Brassicales","Brassicaceae","Descurainia","Descurainia gilva",38,2243.83056640625,182.929167626953,90.7080578151209,9.1651488891024,15.806071241732,355.801511641243,15.4891149490675,5.42022110848762,1037.71507540386,4.94369891625295,97.1732733510801,"308, 104, 1402, 1403",4,87.7182884216309,44.2348842621157,29.5950899124321,0.145824864510022,11.8300880474996,13648.05,"Insular Woodiness"
"131","Tracheophyta","Brassicales","Brassicaceae","Descurainia","Descurainia millefolia",132,372.283569335938,291.020720425415,108.668247283408,19.9265244011904,14.3032994567685,245.93945973031,23.3954729342855,16.6289608085463,387.787887406832,6.75282674735705,82.1664471802906,"104, 308, 1403, 1402, 105, 305, 201, 1401, 1405",9,421.88446044885,100.612445831254,283.371582031022,1.04131251573253,0.919180305892893,13648.05,"Insular Woodiness"
"132","Tracheophyta","Brassicales","Brassicaceae","Descurainia","Descurainia preauxiana",29,981.212036132812,338.062480957031,92.3168776540706,19.5197544103425,20.8636392598568,363.10426373424,25.0396792739754,15.0424465365046,354.224762029969,0.102932605107237,100.105892060039,"308, 305, 1402, 201, 105",5,184.497497558616,62.6871948242238,127.042716980312,0.0256338585180619,1.91994345027596,13648.05,"Insular Woodiness"
